starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 19 12:43:43 2024	1726731823	23	33	56	19
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	25
Thu Sep 19 12:43:43 2024	1726731823	25	31	56	25
Thu Sep 19 12:43:43 2024	1726731823	17	39	56	31
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:43 2024	1726731823	23	33	56	19
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:42 2024	1726731822	5	51	56	51
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:43 2024	1726731823	4	52	56	50
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:43 2024	1726731823	29	28	56	26
Thu Sep 19 12:43:43 2024	1726731823	18	38	56	23
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:43 2024	1726731823	18	38	56	23
Thu Sep 19 12:43:43 2024	1726731823	18	38	57	23
Thu Sep 19 12:43:43 2024	1726731823	12	45	57	31
Thu Sep 19 12:43:43 2024	1726731823	29	28	57	26
Thu Sep 19 12:43:43 2024	1726731823	25	32	57	25
Thu Sep 19 12:43:43 2024	1726731823	18	38	57	23
Thu Sep 19 12:43:43 2024	1726731823	12	45	57	31
Thu Sep 19 12:43:43 2024	1726731823	29	28	57	26
Thu Sep 19 12:43:43 2024	1726731823	18	39	57	23
Thu Sep 19 12:43:43 2024	1726731823	12	45	57	31
Thu Sep 19 12:43:43 2024	1726731823	29	28	57	26
Thu Sep 19 12:43:43 2024	1726731823	19	38	57	23
Thu Sep 19 12:43:43 2024	1726731823	25	32	57	25
Thu Sep 19 12:43:43 2024	1726731823	5	52	57	50
Thu Sep 19 12:43:43 2024	1726731823	5	52	57	50
Thu Sep 19 12:43:43 2024	1726731823	18	39	57	23
Thu Sep 19 12:43:43 2024	1726731823	12	45	57	31
Thu Sep 19 12:43:43 2024	1726731823	12	45	57	31
Thu Sep 19 12:43:43 2024	1726731823	12	46	57	31
Thu Sep 19 12:43:43 2024	1726731823	12	46	58	31
Thu Sep 19 12:43:43 2024	1726731823	7	50	58	50
Thu Sep 19 12:43:43 2024	1726731823	19	39	58	19
Thu Sep 19 12:43:42 2024	1726731822	1	57	58	47
Thu Sep 19 12:43:43 2024	1726731823	12	46	58	31
Thu Sep 19 12:43:43 2024	1726731823	19	39	58	23
Thu Sep 19 12:43:42 2024	1726731822	1	57	58	55
Thu Sep 19 12:43:42 2024	1726731822	1	57	58	55
Thu Sep 19 12:43:43 2024	1726731823	12	46	58	32
Thu Sep 19 12:43:42 2024	1726731822	1	57	58	55
Thu Sep 19 12:43:42 2024	1726731822	1	57	58	47
Thu Sep 19 12:43:43 2024	1726731823	12	46	58	32
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	20	39	59	23
Thu Sep 19 12:43:43 2024	1726731823	7	52	59	50
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	0	59	59	44
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	22	37	59	21
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	13	46	59	32
Thu Sep 19 12:43:43 2024	1726731823	17	43	59	43
Thu Sep 19 12:43:43 2024	1726731823	14	46	60	33
Thu Sep 19 12:43:43 2024	1726731823	14	46	60	32
Thu Sep 19 12:43:43 2024	1726731823	14	46	60	32
Thu Sep 19 12:43:43 2024	1726731823	0	60	60	44
Thu Sep 19 12:43:43 2024	1726731823	14	46	60	33
Thu Sep 19 12:43:43 2024	1726731823	1	59	60	44
Thu Sep 19 12:43:43 2024	1726731823	0	59	60	44
Thu Sep 19 12:43:43 2024	1726731823	0	59	60	44
Thu Sep 19 12:43:43 2024	1726731823	0	59	60	44
Thu Sep 19 12:43:43 2024	1726731823	0	60	60	44
Thu Sep 19 12:43:43 2024	1726731823	1	59	60	44
Thu Sep 19 12:43:43 2024	1726731823	1	59	60	44
Thu Sep 19 12:43:43 2024	1726731823	36	25	60	17
Thu Sep 19 12:43:43 2024	1726731823	14	46	60	32
Thu Sep 19 12:43:43 2024	1726731823	14	46	60	32
Thu Sep 19 12:43:43 2024	1726731823	0	60	61	60
Thu Sep 19 12:43:43 2024	1726731823	0	60	61	60
Thu Sep 19 12:43:43 2024	1726731823	0	60	61	60
Thu Sep 19 12:43:43 2024	1726731823	0	61	61	45
Thu Sep 19 12:43:43 2024	1726731823	0	61	61	46
Thu Sep 19 12:43:43 2024	1726731823	36	26	61	17
Thu Sep 19 12:43:43 2024	1726731823	35	26	62	16
Thu Sep 19 12:43:43 2024	1726731823	36	26	62	17
Thu Sep 19 12:43:42 2024	1726731822	6	57	63	31
Thu Sep 19 12:43:43 2024	1726731823	24	39	63	37
Thu Sep 19 12:43:43 2024	1726731823	5	58	63	44
Thu Sep 19 12:43:43 2024	1726731823	24	39	63	37
Thu Sep 19 12:43:43 2024	1726731823	0	63	63	51
Thu Sep 19 12:43:43 2024	1726731823	24	39	63	37
Thu Sep 19 12:43:43 2024	1726731823	0	63	63	51
Thu Sep 19 12:43:43 2024	1726731823	0	63	63	51
Thu Sep 19 12:43:43 2024	1726731823	0	63	64	51
Thu Sep 19 12:43:43 2024	1726731823	36	28	64	26
Thu Sep 19 12:43:43 2024	1726731823	23	41	64	28
Thu Sep 19 12:43:43 2024	1726731823	36	28	64	26
Thu Sep 19 12:43:43 2024	1726731823	2	62	64	51
Thu Sep 19 12:43:43 2024	1726731823	23	41	64	28
Thu Sep 19 12:43:43 2024	1726731823	23	41	64	28
Thu Sep 19 12:43:43 2024	1726731823	36	28	64	26
Thu Sep 19 12:43:43 2024	1726731823	36	28	64	26
Thu Sep 19 12:43:43 2024	1726731823	28	36	64	30
Thu Sep 19 12:43:42 2024	1726731822	4	60	64	58
Thu Sep 19 12:43:43 2024	1726731823	28	36	64	30
Thu Sep 19 12:43:43 2024	1726731823	28	36	64	30
Thu Sep 19 12:43:43 2024	1726731823	28	36	64	30
Thu Sep 19 12:43:43 2024	1726731823	0	64	65	49
Thu Sep 19 12:43:43 2024	1726731823	28	36	65	30
Thu Sep 19 12:43:43 2024	1726731823	0	65	65	51
Thu Sep 19 12:43:43 2024	1726731823	28	36	65	30
Thu Sep 19 12:43:43 2024	1726731823	29	36	65	30
Thu Sep 19 12:43:43 2024	1726731823	29	37	65	30
Thu Sep 19 12:43:43 2024	1726731823	3	63	65	51
Thu Sep 19 12:43:43 2024	1726731823	3	63	65	51
Thu Sep 19 12:43:42 2024	1726731822	18	47	66	46
Thu Sep 19 12:43:43 2024	1726731823	0	66	66	50
Thu Sep 19 12:43:43 2024	1726731823	2	64	66	49
Thu Sep 19 12:43:43 2024	1726731823	0	66	66	51
Thu Sep 19 12:43:43 2024	1726731823	27	40	66	37
Thu Sep 19 12:43:43 2024	1726731823	2	64	66	49
Thu Sep 19 12:43:42 2024	1726731822	19	48	66	47
Thu Sep 19 12:43:43 2024	1726731823	2	64	66	49
Thu Sep 19 12:43:43 2024	1726731823	2	64	66	49
Thu Sep 19 12:43:43 2024	1726731823	0	66	66	49
Thu Sep 19 12:43:43 2024	1726731823	29	38	66	30
Thu Sep 19 12:43:42 2024	1726731822	19	48	66	48
Thu Sep 19 12:43:43 2024	1726731823	1	66	67	50
Thu Sep 19 12:43:43 2024	1726731823	29	38	67	30
Thu Sep 19 12:43:43 2024	1726731823	29	38	67	30
Thu Sep 19 12:43:43 2024	1726731823	29	38	67	30
Thu Sep 19 12:43:43 2024	1726731823	2	65	67	50
Thu Sep 19 12:43:42 2024	1726731822	19	49	67	49
Thu Sep 19 12:43:43 2024	1726731823	24	43	68	37
Thu Sep 19 12:43:42 2024	1726731822	19	49	68	49
Thu Sep 19 12:43:43 2024	1726731823	36	33	69	26
Thu Sep 19 12:43:43 2024	1726731823	36	33	69	26
Thu Sep 19 12:43:43 2024	1726731823	0	69	69	57
Thu Sep 19 12:43:43 2024	1726731823	1	68	69	57
Thu Sep 19 12:43:43 2024	1726731823	1	68	69	57
Thu Sep 19 12:43:43 2024	1726731823	0	69	69	57
Thu Sep 19 12:43:43 2024	1726731823	1	68	69	57
Thu Sep 19 12:43:43 2024	1726731823	0	69	69	57
Thu Sep 19 12:43:43 2024	1726731823	1	68	69	57
Thu Sep 19 12:43:42 2024	1726731822	18	51	69	51
Thu Sep 19 12:43:42 2024	1726731822	19	51	69	49
Thu Sep 19 12:43:43 2024	1726731823	26	43	69	39
Thu Sep 19 12:43:43 2024	1726731823	5	65	69	63
Thu Sep 19 12:43:43 2024	1726731823	26	44	70	43
Thu Sep 19 12:43:43 2024	1726731823	26	44	70	43
Thu Sep 19 12:43:43 2024	1726731823	3	67	70	66
Thu Sep 19 12:43:43 2024	1726731823	4	67	70	66
Thu Sep 19 12:43:43 2024	1726731823	25	46	71	37
Thu Sep 19 12:43:43 2024	1726731823	4	67	71	66
Thu Sep 19 12:43:43 2024	1726731823	4	67	71	66
Thu Sep 19 12:43:43 2024	1726731823	4	67	71	66
Thu Sep 19 12:43:43 2024	1726731823	25	46	71	37
Thu Sep 19 12:43:43 2024	1726731823	4	67	71	66
Thu Sep 19 12:43:43 2024	1726731823	26	45	71	43
Thu Sep 19 12:43:43 2024	1726731823	25	46	71	37
Thu Sep 19 12:43:43 2024	1726731823	25	46	71	37
Thu Sep 19 12:43:43 2024	1726731823	0	71	71	57
Thu Sep 19 12:43:43 2024	1726731823	26	45	72	43
Thu Sep 19 12:43:43 2024	1726731823	26	46	72	43
Thu Sep 19 12:43:43 2024	1726731823	14	59	72	33
Thu Sep 19 12:43:43 2024	1726731823	25	48	73	37
Thu Sep 19 12:43:43 2024	1726731823	26	47	74	43
Thu Sep 19 12:43:43 2024	1726731823	26	48	74	43
Thu Sep 19 12:43:43 2024	1726731823	26	48	74	43
Thu Sep 19 12:43:43 2024	1726731823	26	48	75	43
Thu Sep 19 12:43:43 2024	1726731823	26	48	75	43
Thu Sep 19 12:43:43 2024	1726731823	27	48	75	37
Thu Sep 19 12:43:43 2024	1726731823	27	49	75	43
Thu Sep 19 12:43:43 2024	1726731823	27	49	75	43
Thu Sep 19 12:43:42 2024	1726731822	5	71	76	61
Thu Sep 19 12:43:43 2024	1726731823	1	77	78	76
Thu Sep 19 12:43:43 2024	1726731823	3	75	78	66
Thu Sep 19 12:43:43 2024	1726731823	3	75	78	66
Thu Sep 19 12:43:43 2024	1726731823	4	78	82	66
Thu Sep 19 12:43:43 2024	1726731823	2	91	93	85
Thu Sep 19 12:43:42 2024	1726731822	10	86	95	77
Thu Sep 19 12:43:42 2024	1726731822	10	86	96	77
Thu Sep 19 12:43:42 2024	1726731822	10	86	96	77
Thu Sep 19 12:43:42 2024	1726731822	15	89	104	79
Thu Sep 19 12:43:42 2024	1726731822	15	89	104	79
Thu Sep 19 12:43:42 2024	1726731822	15	89	104	79
Thu Sep 19 12:43:42 2024	1726731822	18	90	108	79
Thu Sep 19 12:43:42 2024	1726731822	19	99	118	98
Thu Sep 19 12:43:42 2024	1726731822	19	102	121	98
Thu Sep 19 12:43:43 2024	1726731823	8	144	153	144
Thu Sep 19 12:43:43 2024	1726731823	8	144	153	144
Thu Sep 19 12:43:43 2024	1726731823	9	144	153	144
Thu Sep 19 12:43:43 2024	1726731823	9	145	153	144
Thu Sep 19 12:43:43 2024	1726731823	9	145	153	144
Thu Sep 19 12:43:43 2024	1726731823	9	145	153	144
Thu Sep 19 12:43:43 2024	1726731823	9	146	154	146
Thu Sep 19 12:43:43 2024	1726731823	9	146	155	146
Thu Sep 19 12:43:43 2024	1726731823	9	146	155	146
Thu Sep 19 12:43:43 2024	1726731823	9	146	155	146
Thu Sep 19 12:43:43 2024	1726731823	9	146	155	146
Thu Sep 19 12:43:43 2024	1726731823	19	146	165	146
Thu Sep 19 12:43:43 2024	1726731823	19	146	165	146
Thu Sep 19 12:43:43 2024	1726731823	19	146	166	146
Thu Sep 19 12:43:43 2024	1726731823	19	146	166	146
Thu Sep 19 12:43:43 2024	1726731823	19	146	166	146
