starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 19 12:43:20 2024	1726731800	5	95	100	83
Thu Sep 19 12:43:20 2024	1726731800	5	95	100	83
Thu Sep 19 12:43:20 2024	1726731800	5	95	100	83
Thu Sep 19 12:43:20 2024	1726731800	4	97	100	94
Thu Sep 19 12:43:20 2024	1726731800	3	98	101	98
Thu Sep 19 12:43:20 2024	1726731800	1	99	101	98
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	98
Thu Sep 19 12:43:20 2024	1726731800	4	97	101	94
Thu Sep 19 12:43:20 2024	1726731800	5	96	101	83
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	98
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	99
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	98
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	98
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	99
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	99
Thu Sep 19 12:43:20 2024	1726731800	1	100	101	100
Thu Sep 19 12:43:20 2024	1726731800	5	97	101	95
Thu Sep 19 12:43:20 2024	1726731800	4	97	101	95
Thu Sep 19 12:43:20 2024	1726731800	11	91	101	78
Thu Sep 19 12:43:20 2024	1726731800	4	97	102	95
Thu Sep 19 12:43:20 2024	1726731800	11	91	102	91
Thu Sep 19 12:43:20 2024	1726731800	3	99	102	98
Thu Sep 19 12:43:20 2024	1726731800	4	98	102	95
Thu Sep 19 12:43:20 2024	1726731800	5	98	102	95
Thu Sep 19 12:43:20 2024	1726731800	5	98	103	95
Thu Sep 19 12:43:20 2024	1726731800	5	98	103	95
Thu Sep 19 12:43:20 2024	1726731800	5	98	103	96
Thu Sep 19 12:43:20 2024	1726731800	4	99	103	95
Thu Sep 19 12:43:20 2024	1726731800	5	98	103	96
Thu Sep 19 12:43:20 2024	1726731800	1	103	103	103
Thu Sep 19 12:43:20 2024	1726731800	5	99	104	95
Thu Sep 19 12:43:20 2024	1726731800	11	93	104	86
Thu Sep 19 12:43:20 2024	1726731800	5	99	104	95
Thu Sep 19 12:43:20 2024	1726731800	5	99	104	95
Thu Sep 19 12:43:20 2024	1726731800	2	103	104	82
Thu Sep 19 12:43:20 2024	1726731800	5	99	104	96
Thu Sep 19 12:43:20 2024	1726731800	5	100	104	96
Thu Sep 19 12:43:20 2024	1726731800	5	100	104	96
Thu Sep 19 12:43:20 2024	1726731800	5	99	104	96
Thu Sep 19 12:43:20 2024	1726731800	5	100	105	100
Thu Sep 19 12:43:20 2024	1726731800	12	93	105	87
Thu Sep 19 12:43:20 2024	1726731800	5	100	105	100
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	103
Thu Sep 19 12:43:20 2024	1726731800	12	94	106	93
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	103
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	82
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	103
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	103
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	103
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	83
Thu Sep 19 12:43:20 2024	1726731800	3	103	106	83
Thu Sep 19 12:43:20 2024	1726731800	3	104	107	104
Thu Sep 19 12:43:20 2024	1726731800	4	103	107	103
Thu Sep 19 12:43:20 2024	1726731800	4	103	107	103
Thu Sep 19 12:43:20 2024	1726731800	3	105	108	104
Thu Sep 19 12:43:20 2024	1726731800	4	104	108	67
Thu Sep 19 12:43:20 2024	1726731800	4	104	109	83
Thu Sep 19 12:43:20 2024	1726731800	4	105	109	105
Thu Sep 19 12:43:20 2024	1726731800	4	105	109	105
Thu Sep 19 12:43:20 2024	1726731800	4	105	109	105
Thu Sep 19 12:43:20 2024	1726731800	4	105	109	105
Thu Sep 19 12:43:20 2024	1726731800	5	105	110	105
Thu Sep 19 12:43:20 2024	1726731800	4	106	110	105
Thu Sep 19 12:43:20 2024	1726731800	5	106	111	106
Thu Sep 19 12:43:20 2024	1726731800	5	107	111	106
Thu Sep 19 12:43:20 2024	1726731800	4	107	111	107
Thu Sep 19 12:43:20 2024	1726731800	11	101	112	99
Thu Sep 19 12:43:20 2024	1726731800	4	109	113	108
Thu Sep 19 12:43:20 2024	1726731800	4	109	113	108
Thu Sep 19 12:43:20 2024	1726731800	5	109	113	108
Thu Sep 19 12:43:20 2024	1726731800	2	112	114	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	114	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	114	111
Thu Sep 19 12:43:20 2024	1726731800	13	102	114	101
Thu Sep 19 12:43:20 2024	1726731800	2	113	114	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	114	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	114	111
Thu Sep 19 12:43:20 2024	1726731800	2	112	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	112	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	112	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	112	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	112	115	111
Thu Sep 19 12:43:20 2024	1726731800	2	113	115	111
Thu Sep 19 12:43:20 2024	1726731800	3	112	115	111
Thu Sep 19 12:43:20 2024	1726731800	3	113	115	111
Thu Sep 19 12:43:20 2024	1726731800	3	113	116	112
Thu Sep 19 12:43:20 2024	1726731800	3	112	116	111
Thu Sep 19 12:43:20 2024	1726731800	3	112	116	111
Thu Sep 19 12:43:20 2024	1726731800	3	113	116	112
Thu Sep 19 12:43:20 2024	1726731800	11	105	116	101
Thu Sep 19 12:43:20 2024	1726731800	2	114	116	112
Thu Sep 19 12:43:20 2024	1726731800	3	113	117	111
Thu Sep 19 12:43:20 2024	1726731800	3	113	117	111
Thu Sep 19 12:43:20 2024	1726731800	3	114	117	111
Thu Sep 19 12:43:20 2024	1726731800	3	114	117	111
Thu Sep 19 12:43:20 2024	1726731800	3	114	117	111
Thu Sep 19 12:43:20 2024	1726731800	3	114	117	111
Thu Sep 19 12:43:20 2024	1726731800	5	112	117	83
Thu Sep 19 12:43:20 2024	1726731800	3	120	123	112
Thu Sep 19 12:43:20 2024	1726731800	11	112	123	112
Thu Sep 19 12:43:20 2024	1726731800	5	122	126	121
Thu Sep 19 12:43:20 2024	1726731800	2	130	132	122
Thu Sep 19 12:43:20 2024	1726731800	3	130	133	122
Thu Sep 19 12:43:20 2024	1726731800	3	130	133	122
Thu Sep 19 12:43:20 2024	1726731800	1	133	134	131
Thu Sep 19 12:43:20 2024	1726731800	3	131	134	122
Thu Sep 19 12:43:20 2024	1726731800	3	131	134	122
Thu Sep 19 12:43:20 2024	1726731800	4	131	134	122
Thu Sep 19 12:43:20 2024	1726731800	4	131	135	122
Thu Sep 19 12:43:20 2024	1726731800	4	131	135	122
Thu Sep 19 12:43:20 2024	1726731800	4	131	135	122
Thu Sep 19 12:43:20 2024	1726731800	4	131	135	122
Thu Sep 19 12:43:20 2024	1726731800	2	134	135	132
Thu Sep 19 12:43:20 2024	1726731800	4	132	135	122
Thu Sep 19 12:43:20 2024	1726731800	4	132	135	122
Thu Sep 19 12:43:20 2024	1726731800	4	132	136	122
Thu Sep 19 12:43:20 2024	1726731800	4	132	136	122
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	1	135	136	132
Thu Sep 19 12:43:20 2024	1726731800	4	133	137	132
Thu Sep 19 12:43:20 2024	1726731800	4	133	137	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	1	137	138	132
Thu Sep 19 12:43:20 2024	1726731800	7	131	138	122
Thu Sep 19 12:43:20 2024	1726731800	7	133	140	132
Thu Sep 19 12:43:20 2024	1726731800	7	133	140	132
Thu Sep 19 12:43:20 2024	1726731800	7	133	140	132
Thu Sep 19 12:43:20 2024	1726731800	7	134	140	132
Thu Sep 19 12:43:20 2024	1726731800	7	134	141	132
Thu Sep 19 12:43:20 2024	1726731800	7	134	141	132
Thu Sep 19 12:43:20 2024	1726731800	7	134	141	132
Thu Sep 19 12:43:20 2024	1726731800	11	134	145	128
Thu Sep 19 12:43:20 2024	1726731800	9	136	145	135
Thu Sep 19 12:43:20 2024	1726731800	11	135	146	134
Thu Sep 19 12:43:20 2024	1726731800	11	135	146	134
Thu Sep 19 12:43:20 2024	1726731800	11	135	146	134
Thu Sep 19 12:43:20 2024	1726731800	12	135	147	133
Thu Sep 19 12:43:20 2024	1726731800	12	135	147	134
Thu Sep 19 12:43:20 2024	1726731800	15	132	147	124
Thu Sep 19 12:43:20 2024	1726731800	15	132	147	124
Thu Sep 19 12:43:20 2024	1726731800	16	132	147	124
Thu Sep 19 12:43:20 2024	1726731800	16	132	147	124
Thu Sep 19 12:43:20 2024	1726731800	16	132	147	124
Thu Sep 19 12:43:20 2024	1726731800	16	132	147	124
Thu Sep 19 12:43:20 2024	1726731800	13	135	147	129
Thu Sep 19 12:43:20 2024	1726731800	13	135	148	129
Thu Sep 19 12:43:20 2024	1726731800	13	135	148	134
Thu Sep 19 12:43:20 2024	1726731800	17	132	148	124
Thu Sep 19 12:43:20 2024	1726731800	13	135	149	134
Thu Sep 19 12:43:20 2024	1726731800	13	137	150	135
Thu Sep 19 12:43:20 2024	1726731800	14	135	150	134
Thu Sep 19 12:43:20 2024	1726731800	13	137	150	135
Thu Sep 19 12:43:20 2024	1726731800	13	137	150	135
Thu Sep 19 12:43:20 2024	1726731800	13	137	150	135
Thu Sep 19 12:43:20 2024	1726731800	15	135	150	129
Thu Sep 19 12:43:20 2024	1726731800	15	135	150	129
Thu Sep 19 12:43:20 2024	1726731800	15	135	150	130
Thu Sep 19 12:43:20 2024	1726731800	11	139	150	135
Thu Sep 19 12:43:20 2024	1726731800	15	135	150	130
Thu Sep 19 12:43:20 2024	1726731800	15	135	150	130
Thu Sep 19 12:43:20 2024	1726731800	15	135	151	130
Thu Sep 19 12:43:20 2024	1726731800	15	135	151	130
Thu Sep 19 12:43:20 2024	1726731800	15	135	151	130
Thu Sep 19 12:43:20 2024	1726731800	15	136	151	130
Thu Sep 19 12:43:20 2024	1726731800	15	136	151	130
Thu Sep 19 12:43:20 2024	1726731800	12	139	151	134
Thu Sep 19 12:43:20 2024	1726731800	16	136	151	130
Thu Sep 19 12:43:20 2024	1726731800	16	136	151	135
Thu Sep 19 12:43:20 2024	1726731800	16	136	151	130
Thu Sep 19 12:43:20 2024	1726731800	16	136	151	130
Thu Sep 19 12:43:20 2024	1726731800	13	138	151	134
Thu Sep 19 12:43:20 2024	1726731800	16	136	152	130
Thu Sep 19 12:43:20 2024	1726731800	13	138	152	134
Thu Sep 19 12:43:20 2024	1726731800	13	138	152	134
Thu Sep 19 12:43:20 2024	1726731800	13	138	152	134
Thu Sep 19 12:43:20 2024	1726731800	13	139	152	134
Thu Sep 19 12:43:20 2024	1726731800	14	139	152	135
Thu Sep 19 12:43:20 2024	1726731800	14	139	152	135
Thu Sep 19 12:43:20 2024	1726731800	14	139	152	135
Thu Sep 19 12:43:20 2024	1726731800	14	139	152	135
Thu Sep 19 12:43:20 2024	1726731800	14	139	153	135
Thu Sep 19 12:43:20 2024	1726731800	13	140	153	135
Thu Sep 19 12:43:20 2024	1726731800	14	139	153	135
Thu Sep 19 12:43:20 2024	1726731800	16	137	153	136
Thu Sep 19 12:43:20 2024	1726731800	14	139	153	135
Thu Sep 19 12:43:20 2024	1726731800	14	139	154	134
Thu Sep 19 12:43:20 2024	1726731800	14	140	154	135
Thu Sep 19 12:43:20 2024	1726731800	15	139	154	134
Thu Sep 19 12:43:20 2024	1726731800	16	145	161	140
Thu Sep 19 12:43:20 2024	1726731800	11	150	161	141
